state,date,confirmed,deaths,recovered,confirmed.log,deaths.log
Alabama,2020-03-13,5,0,-Inf,0.6989700043360189,-Inf
Alabama,2020-03-14,6,0,-Inf,0.7781512503836436,-Inf
Alabama,2020-03-15,12,0,-Inf,1.0791812460476249,-Inf
Alabama,2020-03-16,29,0,-Inf,1.462397997898956,-Inf
Alabama,2020-03-17,39,0,-Inf,1.591064607026499,-Inf
Alabama,2020-03-18,46,0,-Inf,1.662757831681574,-Inf
Alabama,2020-03-19,78,0,-Inf,1.8920946026904804,-Inf
Alabama,2020-03-20,83,0,-Inf,1.919078092376074,-Inf
Alabama,2020-03-21,131,0,-Inf,2.1172712956557644,-Inf
Alabama,2020-03-22,157,0,-Inf,2.1958996524092336,-Inf
Alabama,2020-03-23,196,0,-Inf,2.292256071356476,-Inf
Alabama,2020-03-24,242,0,-Inf,2.383815365980431,-Inf
Alabama,2020-03-25,381,1,-Inf,2.5809249756756194,0
Alabama,2020-03-26,517,1,-Inf,2.7134905430939424,0
Alabama,2020-03-27,587,4,-Inf,2.7686381012476144,0.6020599913279624
Alabama,2020-03-28,694,4,-Inf,2.841359470454855,0.6020599913279624
Alabama,2020-03-29,825,10,-Inf,2.916453948549925,1
Alabama,2020-03-30,899,10,-Inf,2.9537596917332287,1
Alabama,2020-03-31,987,23,-Inf,2.9943171526696366,1.3617278360175928
Alabama,2020-04-01,1060,27,-Inf,3.0253058652647704,1.4313637641589874
Alabama,2020-04-02,1233,32,-Inf,3.0909630765957314,1.505149978319906
Alabama,2020-04-03,1495,38,-Inf,3.1746411926604483,1.5797835966168101
Alabama,2020-04-04,1614,44,-Inf,3.2079035303860515,1.6434526764861874
Alabama,2020-04-05,1765,45,-Inf,3.2467447097238415,1.6532125137753437
Alabama,2020-04-06,1952,49,-Inf,3.290479813330673,1.6901960800285136
Alabama,2020-04-07,2169,64,-Inf,3.336259552014193,1.806179973983887
Alabama,2020-04-08,2328,66,-Inf,3.3669829759778507,1.8195439355418688
Alaska,2020-03-10,0,0,-Inf,-Inf,-Inf
Alaska,2020-03-11,0,0,-Inf,-Inf,-Inf
Alaska,2020-03-12,0,0,-Inf,-Inf,-Inf
Alaska,2020-03-13,1,0,-Inf,0,-Inf
Alaska,2020-03-15,1,0,-Inf,0,-Inf
Alaska,2020-03-16,1,0,-Inf,0,-Inf
Alaska,2020-03-17,3,0,-Inf,0.47712125471966244,-Inf
Alaska,2020-03-18,6,0,-Inf,0.7781512503836436,-Inf
Alaska,2020-03-19,9,0,-Inf,0.9542425094393249,-Inf
Alaska,2020-03-20,12,0,-Inf,1.0791812460476249,-Inf
Alaska,2020-03-21,15,0,-Inf,1.1760912590556813,-Inf
Alaska,2020-03-22,20,0,-Inf,1.3010299956639813,-Inf
Alaska,2020-03-23,30,0,-Inf,1.4771212547196624,-Inf
Alaska,2020-03-24,34,0,-Inf,1.5314789170422551,-Inf
Alaska,2020-03-25,41,1,-Inf,1.6127838567197355,0
Alaska,2020-03-26,56,1,-Inf,1.7481880270062005,0
Alaska,2020-03-27,58,1,-Inf,1.7634279935629373,0
Alaska,2020-03-28,85,2,-Inf,1.9294189257142929,0.3010299956639812
Alaska,2020-03-29,102,2,-Inf,2.0086001717619175,0.3010299956639812
Alaska,2020-03-30,114,3,-Inf,2.0569048513364727,0.47712125471966244
Alaska,2020-03-31,119,3,-Inf,2.075546961392531,0.47712125471966244
Alaska,2020-04-01,132,3,-Inf,2.12057393120585,0.47712125471966244
Alaska,2020-04-02,143,3,-Inf,2.155336037465062,0.47712125471966244
Alaska,2020-04-03,157,3,-Inf,2.1958996524092336,0.47712125471966244
Alaska,2020-04-04,171,5,-Inf,2.2329961103921536,0.6989700043360189
Alaska,2020-04-05,185,6,-Inf,2.2671717284030137,0.7781512503836436
Alaska,2020-04-06,190,6,-Inf,2.278753600952829,0.7781512503836436
Alaska,2020-04-07,213,6,-Inf,2.3283796034387376,0.7781512503836436
Alaska,2020-04-08,226,7,-Inf,2.3541084391474008,0.8450980400142568
Arizona,2020-03-10,6,0,0,0.7781512503836436,-Inf
Arizona,2020-03-11,9,0,0,0.9542425094393249,-Inf
Arizona,2020-03-12,9,0,0,0.9542425094393249,-Inf
Arizona,2020-03-13,9,0,0,0.9542425094393249,-Inf
Arizona,2020-03-14,12,0,0,1.0791812460476249,-Inf
Arizona,2020-03-15,13,0,0,1.1139433523068367,-Inf
Arizona,2020-03-16,18,0,0,1.255272505103306,-Inf
Arizona,2020-03-17,20,0,0,1.3010299956639813,-Inf
Arizona,2020-03-18,27,0,-Inf,1.4313637641589874,-Inf
Arizona,2020-03-19,45,0,-Inf,1.6532125137753437,-Inf
Arizona,2020-03-20,78,0,-Inf,1.8920946026904804,-Inf
Arizona,2020-03-21,118,1,-Inf,2.0718820073061255,0
Arizona,2020-03-22,152,2,-Inf,2.1818435879447726,0.3010299956639812
Arizona,2020-03-23,235,2,-Inf,2.3710678622717363,0.3010299956639812
Arizona,2020-03-24,326,5,-Inf,2.513217600067939,0.6989700043360189
Arizona,2020-03-25,401,6,-Inf,2.603144372620182,0.7781512503836436
Arizona,2020-03-26,508,8,-Inf,2.7058637122839193,0.9030899869919435
Arizona,2020-03-27,665,13,-Inf,2.8228216453031045,1.1139433523068367
Arizona,2020-03-28,773,15,-Inf,2.888179493918325,1.1760912590556813
Arizona,2020-03-29,919,17,-Inf,2.9633155113861114,1.2304489213782739
Arizona,2020-03-30,1157,20,-Inf,3.0633333589517497,1.3010299956639813
Arizona,2020-03-31,1289,24,-Inf,3.110252917353403,1.380211241711606
Arizona,2020-04-01,1530,29,-Inf,3.184691430817599,1.462397997898956
Arizona,2020-04-02,1715,32,-Inf,3.2342641243787895,1.505149978319906
Arizona,2020-04-03,1937,41,-Inf,3.287129620719111,1.6127838567197355
Arizona,2020-04-04,2187,52,-Inf,3.339848783037637,1.7160033436347992
Arizona,2020-04-05,2486,64,-Inf,3.395501124305626,1.806179973983887
Arizona,2020-04-06,2732,65,-Inf,3.436480695009495,1.8129133566428555
Arizona,2020-04-07,2870,73,-Inf,3.4578818967339924,1.863322860120456
Arizona,2020-04-08,3036,80,-Inf,3.4823017672234426,1.9030899869919435
Arkansas,2020-03-10,0,0,-Inf,-Inf,-Inf
Arkansas,2020-03-11,1,0,-Inf,0,-Inf
Arkansas,2020-03-12,6,0,-Inf,0.7781512503836436,-Inf
Arkansas,2020-03-13,6,0,-Inf,0.7781512503836436,-Inf
Arkansas,2020-03-14,12,0,-Inf,1.0791812460476249,-Inf
Arkansas,2020-03-15,16,0,-Inf,1.2041199826559248,-Inf
Arkansas,2020-03-16,22,0,-Inf,1.3424226808222062,-Inf
Arkansas,2020-03-17,22,0,-Inf,1.3424226808222062,-Inf
Arkansas,2020-03-18,33,0,-Inf,1.5185139398778875,-Inf
Arkansas,2020-03-19,62,0,-Inf,1.792391689498254,-Inf
Arkansas,2020-03-20,96,0,-Inf,1.9822712330395684,-Inf
Arkansas,2020-03-21,122,0,-Inf,2.0863598306747484,-Inf
Arkansas,2020-03-22,165,0,-Inf,2.2174839442139063,-Inf
Arkansas,2020-03-23,192,0,-Inf,2.2833012287035497,-Inf
Arkansas,2020-03-24,219,2,-Inf,2.3404441148401185,0.3010299956639812
Arkansas,2020-03-25,280,2,-Inf,2.4471580313422194,0.3010299956639812
Arkansas,2020-03-26,335,2,-Inf,2.525044807036845,0.3010299956639812
Arkansas,2020-03-27,381,3,-Inf,2.5809249756756194,0.47712125471966244
Arkansas,2020-03-28,409,5,-Inf,2.611723308007342,0.6989700043360189
Arkansas,2020-03-29,426,6,-Inf,2.629409599102719,0.7781512503836436
Arkansas,2020-03-30,473,7,-Inf,2.6748611407378116,0.8450980400142568
Arkansas,2020-03-31,523,8,-Inf,2.718501688867274,0.9030899869919435
Arkansas,2020-04-01,584,10,-Inf,2.7664128471123997,1
Arkansas,2020-04-02,643,12,-Inf,2.808210972924222,1.0791812460476249
Arkansas,2020-04-03,704,12,-Inf,2.847572659142112,1.0791812460476249
Arkansas,2020-04-04,743,14,-Inf,2.8709888137605755,1.146128035678238
Arkansas,2020-04-05,837,16,-Inf,2.92272545799326,1.2041199826559248
Arkansas,2020-04-06,875,16,-Inf,2.942008053022313,1.2041199826559248
Arkansas,2020-04-07,946,18,-Inf,2.975891136401793,1.255272505103306
Arkansas,2020-04-08,1000,18,-Inf,3,1.255272505103306
California,2020-03-10,144,2,0.3010299956639812,2.1583624920952498,0.3010299956639812
California,2020-03-11,177,3,0.3010299956639812,2.2479732663618064,0.47712125471966244
California,2020-03-12,221,4,0.7781512503836436,2.3443922736851106,0.6020599913279624
California,2020-03-13,282,4,0.7781512503836436,2.450249108319361,0.6020599913279624
California,2020-03-14,340,5,0.7781512503836436,2.531478917042255,0.6989700043360189
California,2020-03-15,426,6,0.7781512503836436,2.629409599102719,0.7781512503836436
California,2020-03-16,557,7,0.7781512503836436,2.745855195173729,0.8450980400142568
California,2020-03-17,698,12,0.7781512503836436,2.843855422623161,1.0791812460476249
California,2020-03-18,751,13,-Inf,2.8756399370041685,1.1139433523068367
California,2020-03-19,952,18,-Inf,2.9786369483844743,1.255272505103306
California,2020-03-20,1177,23,-Inf,3.0707764628434346,1.3617278360175928
California,2020-03-21,1364,24,-Inf,3.13481437032046,1.380211241711606
California,2020-03-22,1646,30,-Inf,3.216429830876251,1.4771212547196624
California,2020-03-23,2108,39,-Inf,3.323870606540509,1.591064607026499
California,2020-03-24,2538,50,-Inf,3.404491617758686,1.6989700043360187
California,2020-03-25,2998,65,-Inf,3.4768316285122607,1.8129133566428555
California,2020-03-26,3899,81,-Inf,3.590953235187986,1.9084850188786497
California,2020-03-27,4657,94,-Inf,3.668106237932731,1.9731278535996986
California,2020-03-28,5095,110,-Inf,3.707144188342445,2.041392685158225
California,2020-03-29,5852,124,-Inf,3.767304317453273,2.093421685162235
California,2020-03-30,7138,146,-Inf,3.8535765436196416,2.164352855784437
California,2020-03-31,8210,173,-Inf,3.9143431571194407,2.2380461031287955
California,2020-04-01,9399,199,-Inf,3.9730816496013674,2.298853076409707
California,2020-04-02,10773,238,-Inf,4.032336659845735,2.376576957056512
California,2020-04-03,12004,265,-Inf,4.079325986752815,2.423245873936808
California,2020-04-04,12837,289,-Inf,4.108463541203595,2.4608978427565478
California,2020-04-05,15034,348,-Inf,4.177074545910076,2.5415792439465807
California,2020-04-06,16019,380,-Inf,4.204635401383848,2.57978359661681
California,2020-04-07,17351,432,-Inf,4.239324509787797,2.635483746814912
California,2020-04-08,18897,495,-Inf,4.276392863069535,2.694605198933569
Colorado,2020-03-10,15,0,-Inf,1.1760912590556813,-Inf
Colorado,2020-03-11,34,0,-Inf,1.5314789170422551,-Inf
Colorado,2020-03-12,45,0,-Inf,1.6532125137753437,-Inf
Colorado,2020-03-13,49,0,-Inf,1.6901960800285136,-Inf
Colorado,2020-03-14,101,1,-Inf,2.0043213737826426,0
Colorado,2020-03-15,131,1,-Inf,2.1172712956557644,0
Colorado,2020-03-16,160,1,-Inf,2.204119982655925,0
Colorado,2020-03-17,160,2,-Inf,2.204119982655925,0.3010299956639812
Colorado,2020-03-18,184,2,-Inf,2.2648178230095364,0.3010299956639812
Colorado,2020-03-19,277,4,-Inf,2.4424797690644486,0.6020599913279624
Colorado,2020-03-20,363,4,-Inf,2.5599066250361124,0.6020599913279624
Colorado,2020-03-21,390,4,-Inf,2.591064607026499,0.6020599913279624
Colorado,2020-03-22,591,6,-Inf,2.7715874808812555,0.7781512503836436
Colorado,2020-03-23,704,7,-Inf,2.847572659142112,0.8450980400142568
Colorado,2020-03-24,723,8,-Inf,2.859138297294531,0.9030899869919435
Colorado,2020-03-25,1021,16,-Inf,3.0090257420869104,1.2041199826559248
Colorado,2020-03-26,1430,19,-Inf,3.155336037465062,1.2787536009528289
Colorado,2020-03-27,1433,27,-Inf,3.1562461903973444,1.4313637641589874
Colorado,2020-03-28,1740,31,-Inf,3.2405492482825995,1.4913616938342726
Colorado,2020-03-29,2307,47,-Inf,3.3630475945210936,1.6720978579357175
Colorado,2020-03-30,2311,47,-Inf,3.3637999454791094,1.6720978579357175
Colorado,2020-03-31,2966,69,-Inf,3.472171146692363,1.8388490907372552
Colorado,2020-04-01,2982,69,-Inf,3.474507639116976,1.8388490907372552
Colorado,2020-04-02,3342,80,-Inf,3.5240064455573723,1.9030899869919435
Colorado,2020-04-03,3742,97,-Inf,3.573103783163991,1.9867717342662448
Colorado,2020-04-04,4188,111,-Inf,3.622006673006805,2.0453229787866576
Colorado,2020-04-05,4950,140,-Inf,3.694605198933569,2.146128035678238
Colorado,2020-04-06,5183,150,-Inf,3.7145812088395314,2.1760912590556813
Colorado,2020-04-07,5429,179,-Inf,3.73471984165568,2.2528530309798933
Colorado,2020-04-08,5655,193,-Inf,3.752432609261474,2.285557309007774
Connecticut,2020-03-10,2,0,-Inf,0.3010299956639812,-Inf
Connecticut,2020-03-11,3,0,-Inf,0.47712125471966244,-Inf
Connecticut,2020-03-12,5,0,-Inf,0.6989700043360189,-Inf
Connecticut,2020-03-13,11,0,-Inf,1.041392685158225,-Inf
Connecticut,2020-03-14,22,0,-Inf,1.3424226808222062,-Inf
Connecticut,2020-03-15,24,0,-Inf,1.380211241711606,-Inf
Connecticut,2020-03-16,30,0,-Inf,1.4771212547196624,-Inf
Connecticut,2020-03-17,68,0,-Inf,1.8325089127062364,-Inf
Connecticut,2020-03-18,68,0,-Inf,1.8325089127062364,-Inf
Connecticut,2020-03-19,159,2,-Inf,2.2013971243204513,0.3010299956639812
Connecticut,2020-03-20,194,3,-Inf,2.287801729930226,0.47712125471966244
Connecticut,2020-03-21,194,4,-Inf,2.287801729930226,0.6020599913279624
Connecticut,2020-03-22,327,8,-Inf,2.514547752660286,0.9030899869919435
Connecticut,2020-03-23,415,10,-Inf,2.6180480967120925,1
Connecticut,2020-03-24,618,12,-Inf,2.790988475088816,1.0791812460476249
Connecticut,2020-03-25,875,19,-Inf,2.942008053022313,1.2787536009528289
Connecticut,2020-03-26,1012,21,-Inf,3.0051805125037805,1.3222192947339193
Connecticut,2020-03-27,1291,27,-Inf,3.1109262422664203,1.4313637641589874
Connecticut,2020-03-28,1524,33,-Inf,3.1829849670035815,1.5185139398778875
Connecticut,2020-03-29,1993,34,-Inf,3.2995072987004876,1.5314789170422551
Connecticut,2020-03-30,2571,36,-Inf,3.4101020766428607,1.5563025007672873
Connecticut,2020-03-31,3128,69,-Inf,3.4952667443878105,1.8388490907372552
Connecticut,2020-04-01,3557,85,-Inf,3.55108386518578,1.9294189257142929
Connecticut,2020-04-02,3824,112,-Inf,3.5825178836040625,2.0492180226701815
Connecticut,2020-04-03,4914,131,-Inf,3.691435152144062,2.1172712956557644
Connecticut,2020-04-04,5276,165,-Inf,3.7223047868743278,2.2174839442139063
Connecticut,2020-04-05,5675,189,-Inf,3.7539658658651605,2.2764618041732443
Connecticut,2020-04-06,6906,206,-Inf,3.8392265740134355,2.3138672203691533
Connecticut,2020-04-07,7781,277,-Inf,3.8910354153153106,2.4424797690644486
Connecticut,2020-04-08,7781,326,-Inf,3.8910354153153106,2.513217600067939
Delaware,2020-03-10,0,0,-Inf,-Inf,-Inf
Delaware,2020-03-11,1,0,-Inf,0,-Inf
Delaware,2020-03-12,1,0,-Inf,0,-Inf
Delaware,2020-03-13,4,0,-Inf,0.6020599913279624,-Inf
Delaware,2020-03-14,6,0,-Inf,0.7781512503836436,-Inf
Delaware,2020-03-15,7,0,-Inf,0.8450980400142568,-Inf
Delaware,2020-03-16,8,0,-Inf,0.9030899869919435,-Inf
Delaware,2020-03-17,16,0,-Inf,1.2041199826559248,-Inf
Delaware,2020-03-18,19,0,-Inf,1.2787536009528289,-Inf
Delaware,2020-03-19,30,0,-Inf,1.4771212547196624,-Inf
Delaware,2020-03-20,38,0,-Inf,1.5797835966168101,-Inf
Delaware,2020-03-21,45,0,-Inf,1.6532125137753437,-Inf
Delaware,2020-03-22,56,0,-Inf,1.7481880270062005,-Inf
Delaware,2020-03-23,68,0,-Inf,1.8325089127062364,-Inf
Delaware,2020-03-24,104,0,-Inf,2.0170333392987803,-Inf
Delaware,2020-03-25,119,0,-Inf,2.075546961392531,-Inf
Delaware,2020-03-26,130,1,-Inf,2.113943352306837,0
Delaware,2020-03-27,163,2,-Inf,2.2121876044039577,0.3010299956639812
Delaware,2020-03-28,214,5,-Inf,2.330413773349191,0.6989700043360189
Delaware,2020-03-29,232,6,-Inf,2.3654879848909,0.7781512503836436
Delaware,2020-03-30,264,6,-Inf,2.4216039268698313,0.7781512503836436
Delaware,2020-03-31,319,10,-Inf,2.503790683057181,1
Delaware,2020-04-01,368,11,-Inf,2.5658478186735176,1.041392685158225
Delaware,2020-04-02,393,12,-Inf,2.5943925503754266,1.0791812460476249
Delaware,2020-04-03,450,14,-Inf,2.6532125137753435,1.146128035678238
Delaware,2020-04-04,593,14,-Inf,2.7730546933642626,1.146128035678238
Delaware,2020-04-05,673,14,-Inf,2.828015064223977,1.146128035678238
Delaware,2020-04-06,783,15,-Inf,2.8937617620579434,1.1760912590556813
Delaware,2020-04-07,928,16,-Inf,2.967547976218862,1.2041199826559248
Delaware,2020-04-08,1116,19,-Inf,3.04766419460156,1.2787536009528289
Florida,2020-03-10,15,2,-Inf,1.1760912590556813,0.3010299956639812
Florida,2020-03-11,28,2,-Inf,1.4471580313422192,0.3010299956639812
Florida,2020-03-12,35,2,-Inf,1.5440680443502757,0.3010299956639812
Florida,2020-03-13,50,2,-Inf,1.6989700043360187,0.3010299956639812
Florida,2020-03-14,76,3,-Inf,1.8808135922807914,0.47712125471966244
Florida,2020-03-15,115,4,-Inf,2.060697840353612,0.6020599913279624
Florida,2020-03-16,155,5,-Inf,2.1903316981702914,0.6989700043360189
Florida,2020-03-17,216,6,-Inf,2.3344537511509307,0.7781512503836436
Florida,2020-03-18,314,7,-Inf,2.496929648073215,0.8450980400142568
Florida,2020-03-19,417,9,-Inf,2.6201360549737576,0.9542425094393249
Florida,2020-03-20,563,10,-Inf,2.7505083948513462,1
Florida,2020-03-21,659,13,-Inf,2.8188854145940097,1.1139433523068367
Florida,2020-03-22,1004,13,-Inf,3.0017337128090005,1.1139433523068367
Florida,2020-03-23,1227,18,-Inf,3.0888445627270045,1.255272505103306
Florida,2020-03-24,1412,18,-Inf,3.149834696715785,1.255272505103306
Florida,2020-03-25,1682,23,-Inf,3.2258259914618934,1.3617278360175928
Florida,2020-03-26,2357,29,-Inf,3.3723595825243238,1.462397997898956
Florida,2020-03-27,2900,35,-Inf,3.462397997898956,1.5440680443502757
Florida,2020-03-28,3763,54,-Inf,3.575534218319864,1.7323937598229686
Florida,2020-03-29,4246,56,-Inf,3.62797998982998,1.7481880270062005
Florida,2020-03-30,5473,63,-Inf,3.7382254481425052,1.7993405494535817
Florida,2020-03-31,6741,85,-Inf,3.8287243271387914,1.9294189257142929
Florida,2020-04-01,6956,87,-Inf,3.842359573330675,1.9395192526186185
Florida,2020-04-02,9008,164,-Inf,3.954628377507271,2.214843848047698
Florida,2020-04-03,10268,170,-Inf,4.011485859999405,2.230448921378274
Florida,2020-04-04,11545,195,-Inf,4.062393937253195,2.290034611362518
Florida,2020-04-05,12350,221,-Inf,4.0916669575956846,2.3443922736851106
Florida,2020-04-06,13324,236,-Inf,4.124634624019139,2.3729120029701067
Florida,2020-04-07,14545,283,-Inf,4.162713725583078,2.45178643552429
Florida,2020-04-08,15456,309,-Inf,4.189097109071418,2.4899584794248346
Georgia,2020-03-10,17,0,-Inf,1.2304489213782739,-Inf
Georgia,2020-03-11,23,0,-Inf,1.3617278360175928,-Inf
Georgia,2020-03-12,31,1,-Inf,1.4913616938342726,0
Georgia,2020-03-13,42,1,-Inf,1.6232492903979006,0
Georgia,2020-03-14,66,1,-Inf,1.8195439355418688,0
Georgia,2020-03-15,99,1,-Inf,1.99563519459755,0
Georgia,2020-03-16,121,1,-Inf,2.08278537031645,0
Georgia,2020-03-17,146,1,-Inf,2.164352855784437,0
Georgia,2020-03-18,199,3,-Inf,2.298853076409707,0.47712125471966244
Georgia,2020-03-19,287,10,-Inf,2.4578818967339924,1
Georgia,2020-03-20,420,13,-Inf,2.6232492903979003,1.1139433523068367
Georgia,2020-03-21,507,14,-Inf,2.705007959333336,1.146128035678238
Georgia,2020-03-22,621,25,-Inf,2.79309160017658,1.3979400086720377
Georgia,2020-03-23,772,25,-Inf,2.887617300335736,1.3979400086720377
Georgia,2020-03-24,1026,32,-Inf,3.0111473607757975,1.505149978319906
Georgia,2020-03-25,1247,40,-Inf,3.0958664534785427,1.6020599913279625
Georgia,2020-03-26,1525,48,-Inf,3.1832698436828046,1.6812412373755872
Georgia,2020-03-27,2000,64,-Inf,3.3010299956639813,1.806179973983887
Georgia,2020-03-28,2366,69,-Inf,3.3740147402919116,1.8388490907372552
Georgia,2020-03-29,2651,80,-Inf,3.4234097277330933,1.9030899869919435
Georgia,2020-03-30,2808,87,-Inf,3.4483971034577676,1.9395192526186185
Georgia,2020-03-31,3929,111,-Inf,3.594282028811806,2.0453229787866576
Georgia,2020-04-01,4638,139,-Inf,3.6663307443019684,2.143014800254095
Georgia,2020-04-02,5348,163,-Inf,3.7281913985899466,2.2121876044039577
Georgia,2020-04-03,5831,184,-Inf,3.7657430414210444,2.2648178230095364
Georgia,2020-04-04,6160,201,-Inf,3.7895807121644256,2.303196057420489
Georgia,2020-04-05,6647,211,-Inf,3.822625678774141,2.3242824552976926
Georgia,2020-04-06,7314,229,-Inf,3.8641549560020256,2.359835482339888
Georgia,2020-04-07,8822,329,-Inf,3.9455670534423883,2.5171958979499744
Georgia,2020-04-08,9901,362,-Inf,3.9956790605116224,2.558708570533166
Hawaii,2020-03-10,2,0,-Inf,0.3010299956639812,-Inf
Hawaii,2020-03-11,2,0,-Inf,0.3010299956639812,-Inf
Hawaii,2020-03-12,2,0,-Inf,0.3010299956639812,-Inf
Hawaii,2020-03-13,2,0,-Inf,0.3010299956639812,-Inf
Hawaii,2020-03-14,4,0,-Inf,0.6020599913279624,-Inf
Hawaii,2020-03-15,6,0,-Inf,0.7781512503836436,-Inf
Hawaii,2020-03-16,7,0,-Inf,0.8450980400142568,-Inf
Hawaii,2020-03-17,10,0,-Inf,1,-Inf
Hawaii,2020-03-18,14,0,-Inf,1.146128035678238,-Inf
Hawaii,2020-03-19,16,0,-Inf,1.2041199826559248,-Inf
Hawaii,2020-03-20,26,0,-Inf,1.414973347970818,-Inf
Hawaii,2020-03-21,37,0,-Inf,1.568201724066995,-Inf
Hawaii,2020-03-22,53,0,-Inf,1.7242758696007892,-Inf
Hawaii,2020-03-23,56,0,-Inf,1.7481880270062005,-Inf
Hawaii,2020-03-24,90,1,-Inf,1.9542425094393248,0
Hawaii,2020-03-25,91,0,-Inf,1.9590413923210936,-Inf
Hawaii,2020-03-26,95,0,-Inf,1.9777236052888478,-Inf
Hawaii,2020-03-27,106,0,-Inf,2.0253058652647704,-Inf
Hawaii,2020-03-28,149,0,-Inf,2.173186268412274,-Inf
Hawaii,2020-03-29,149,0,-Inf,2.173186268412274,-Inf
Hawaii,2020-03-30,175,0,-Inf,2.2430380486862944,-Inf
Hawaii,2020-03-31,204,0,-Inf,2.3096301674258988,-Inf
Hawaii,2020-04-01,224,1,-Inf,2.3502480183341627,0
Hawaii,2020-04-02,256,1,-Inf,2.4082399653118496,0
Hawaii,2020-04-03,319,3,-Inf,2.503790683057181,0.47712125471966244
Hawaii,2020-04-04,351,3,-Inf,2.545307116465824,0.47712125471966244
Hawaii,2020-04-05,371,4,-Inf,2.569373909615046,0.6020599913279624
Hawaii,2020-04-06,387,5,-Inf,2.5877109650189114,0.6989700043360189
Hawaii,2020-04-07,410,5,-Inf,2.6127838567197355,0.6989700043360189
Hawaii,2020-04-08,410,5,-Inf,2.6127838567197355,0.6989700043360189
Idaho,2020-03-10,0,0,-Inf,-Inf,-Inf
Idaho,2020-03-11,0,0,-Inf,-Inf,-Inf
Idaho,2020-03-12,0,0,-Inf,-Inf,-Inf
Idaho,2020-03-13,1,0,-Inf,0,-Inf
Idaho,2020-03-14,2,0,-Inf,0.3010299956639812,-Inf
Idaho,2020-03-15,5,0,-Inf,0.6989700043360189,-Inf
Idaho,2020-03-16,5,0,-Inf,0.6989700043360189,-Inf
Idaho,2020-03-17,8,0,-Inf,0.9030899869919435,-Inf
Idaho,2020-03-18,9,0,-Inf,0.9542425094393249,-Inf
Idaho,2020-03-19,11,0,-Inf,1.041392685158225,-Inf
Idaho,2020-03-20,23,0,-Inf,1.3617278360175928,-Inf
Idaho,2020-03-21,36,0,-Inf,1.5563025007672873,-Inf
Idaho,2020-03-22,42,0,-Inf,1.6232492903979006,-Inf
Idaho,2020-03-23,68,0,-Inf,1.8325089127062364,-Inf
Idaho,2020-03-24,81,0,-Inf,1.9084850188786497,-Inf
Idaho,2020-03-25,91,0,-Inf,1.9590413923210936,-Inf
Idaho,2020-03-26,146,3,-Inf,2.164352855784437,0.47712125471966244
Idaho,2020-03-27,205,3,-Inf,2.311753861055754,0.47712125471966244
Idaho,2020-03-28,234,4,-Inf,2.369215857410143,0.6020599913279624
Idaho,2020-03-29,281,5,-Inf,2.44870631990508,0.6989700043360189
Idaho,2020-03-30,340,6,-Inf,2.531478917042255,0.7781512503836436
Idaho,2020-03-31,515,8,-Inf,2.711807229041191,0.9030899869919435
Idaho,2020-04-01,566,9,-Inf,2.7528164311882715,0.9542425094393249
Idaho,2020-04-02,776,9,-Inf,2.8898617212581885,0.9542425094393249
Idaho,2020-04-03,891,9,-Inf,2.949877704036875,0.9542425094393249
Idaho,2020-04-04,1022,10,-Inf,3.009450895798694,1
Idaho,2020-04-05,1078,10,-Inf,3.03261876085072,1
Idaho,2020-04-06,1101,10,-Inf,3.041787318971752,1
Idaho,2020-04-07,1170,13,-Inf,3.0681858617461617,1.1139433523068367
Idaho,2020-04-08,1210,15,-Inf,3.0827853703164503,1.1760912590556813
Illinois,2020-03-10,12,0,0.3010299956639812,1.0791812460476249,-Inf
Illinois,2020-03-11,25,0,0.3010299956639812,1.3979400086720377,-Inf
Illinois,2020-03-12,32,0,0.3010299956639812,1.505149978319906,-Inf
Illinois,2020-03-13,46,0,0.3010299956639812,1.662757831681574,-Inf
Illinois,2020-03-14,64,0,0.3010299956639812,1.806179973983887,-Inf
Illinois,2020-03-15,93,0,0.3010299956639812,1.968482948553935,-Inf
Illinois,2020-03-16,105,0,0.3010299956639812,2.0211892990699383,-Inf
Illinois,2020-03-17,161,1,0.3010299956639812,2.2068258760318495,0
Illinois,2020-03-18,162,1,-Inf,2.2095150145426308,0
Illinois,2020-03-19,422,4,-Inf,2.625312450961674,0.6020599913279624
Illinois,2020-03-20,585,5,-Inf,2.7671558660821804,0.6989700043360189
Illinois,2020-03-21,753,6,-Inf,2.8767949762007006,0.7781512503836436
Illinois,2020-03-22,1049,9,-Inf,3.020775488193558,0.9542425094393249
Illinois,2020-03-23,1285,12,-Inf,3.1089031276673134,1.0791812460476249
Illinois,2020-03-24,1537,16,-Inf,3.1866738674997452,1.2041199826559248
Illinois,2020-03-25,1865,19,-Inf,3.2706788361447066,1.2787536009528289
Illinois,2020-03-26,2538,26,-Inf,3.404491617758686,1.414973347970818
Illinois,2020-03-27,3024,34,-Inf,3.480581786829169,1.5314789170422551
Illinois,2020-03-28,3491,47,-Inf,3.5429498488141786,1.6720978579357175
Illinois,2020-03-29,4596,66,-Inf,3.6623800200162475,1.8195439355418688
Illinois,2020-03-30,5056,73,-Inf,3.7038070652743285,1.863322860120456
Illinois,2020-03-31,5994,99,-Inf,3.7777167386096258,1.99563519459755
Illinois,2020-04-01,6980,141,-Inf,3.843855422623161,2.1492191126553797
Illinois,2020-04-02,7695,163,-Inf,3.8862086241674976,2.2121876044039577
